Videojuego_Id,Empresa_Id
135747,103847
32283,71060
32283,71061
47053,228307
28365,62395
106815,68484
197614,167669
48053,55685
48053,92587
112565,147340
112565,147341
232609,217019
50053,162365
50053,162366
232845,201219
65835,66835
65835,66836
45374,112839
45374,112840
39646,183956
39646,183957
42646,161757
55053,66531
55053,66532
91488,117050
93815,115156
50646,215768
50646,215769
223815,205526
223815,205527
199218,188219
199218,188220
56454,205019
128565,90664
56374,180966
188815,163174
170653,194577
1895,16971
42215,100451
42215,100452
40935,91714
40935,91715
139182,109253
252205,218379
28446,205520
263903,229127
263903,229128
263903,229129
263903,229130
263903,229131
119646,81435
20582,47692
20582,193873
20582,193874
179956,156823
179956,156824
91952,218915
122376,117537
122376,117538
178261,154667
57374,120922
139053,108795
147053,130965
147053,130966
50042,214118
50042,214119
128646,90785
128646,90786
63220,191588
63220,191589
135646,210767
249168,214176
249168,214177
249168,214178
172646,150685
172646,150686
146218,126447
146218,126448
146218,164503
81135,79949
207220,177776
106974,130642
106974,130643
13851,54677
13851,54678
179910,160738
179910,160739
179910,160740
247609,216425
1052,2505
1052,2506
1052,51988
140053,114730
140053,189006
255362,221501
142053,115756
20162,145048
20162,145049
179908,160732
179908,160733
179908,160734
130502,135392
124866,201742
124866,201743
124866,201744
213845,183699
15851,148720
179904,201781
179904,201782
179904,201783
82286,180118
181646,225842
250774,219560
250774,225163
129027,95028
10035,23649
43964,57221
43851,150209
43851,150210
43851,198088
7719,18033
570,36510
570,188422
69286,78010
246365,211111
194454,165716
170053,148676
147977,135127
18354,34794
94685,124674
74895,56389
81286,61289
121752,94848
121752,94849
121752,94850
121752,94851
121752,130497
197463,177058
187053,162147
195053,183249
195053,183261
195053,183262
171845,149839
53276,62823
53276,62824
125203,86634
54613,63438
54613,64854
199053,206998
147775,134348
147775,134349
144646,121562
262538,227924
262538,227925
145203,122894
164895,215063
164895,215064
164895,215065
203053,172858
218758,188728
118374,78855
241253,207059
241253,207060
10861,25794
131374,93486
129712,93873
85822,152618
85822,152619
179845,162916
179845,162917
241252,207056
241252,207057
174895,174047
9895,23484
9895,87882
9895,203787
9895,203788
9895,203789
9895,229581
9895,229582
9895,229583
135374,102620
135374,103003
66664,205034
240244,205904
241254,207061
241254,207062
55020,53347
50964,173709
50964,173710
143374,118856
218759,188729
148374,135796
170043,148663
3341,8734
21156,126595
124814,93326
3125,7969
42154,170682
51535,63362
51535,136471
28851,46960
28851,46961
116673,80915
241250,207054
241250,207055
18263,129927
255364,221506
83709,225478
212298,208414
3784,9798
3784,9799
3784,9800
144288,120585
144288,120586
33668,76096
79895,194130
121112,82449
39972,213875
39972,213876
35375,49921
11125,188028
115356,75272
69932,110843
224692,215497
115532,85030
101035,114733
101035,114735
101035,114736
8494,21000
8494,21001
8494,21002
8494,98276
168699,176960
12125,28123
186646,160980
134286,100316
122895,196154
179903,201778
179903,201779
179903,201780
249035,230424
17784,96567
17784,96568
20099,58288
20099,58289
179909,160735
179909,160736
179909,160737
153646,153816
153646,153817
153646,153818
27344,75188
27344,75189
27344,81023
25549,47504
25549,109122
179905,201784
179905,201785
179905,201786
198203,168466
152374,139200
16125,31562
160604,219103
10507,36593
21196,38375
158277,144681
158277,144682
344,288
344,289
60763,85668
60763,85669
60763,85670
212203,195212
54517,52690
20130,171815
20130,171816
134416,100756
134416,100757
134416,100758
136517,105349
77443,82325
206023,176276
206023,176277
63048,220148
225646,193880
225646,193881
179914,156802
179914,156803
179914,156804
18125,36787
18125,36788
18125,36789
18125,36790
18125,225042
228646,196016
140293,111092
22538,226333
22538,226334
93168,65008
191442,163743
21125,85234
801,1788
801,1789
53672,218995
201203,197720
98115,138832
179972,155824
179972,155825
179972,155826
53353,92725
229203,197015
252806,219036
252806,219037
32114,48576
187784,162628
131611,108378
179973,155830
179973,155831
179973,155832
86964,174285
171453,201635
82822,108190
82822,108191
26125,185282
135784,103911
175646,152266
119569,80122
171323,192478
171323,192479
171323,192480
54392,75661
60307,162232
36743,49813
84490,126271
127784,88931
231411,200186
210599,180943
210599,180944
16678,203170
48928,124579
48928,124580
141125,113404
62803,59250
62803,59251
137858,218913
69682,205168
69682,205169
195993,168974
232784,201123
158292,144918
158292,144919
146203,125775
146203,210005
146203,210006
146203,210007
168294,185209
168294,185210
229517,197531
252807,219038
229784,197872
246382,211140
3461,9017
40545,148567
40545,148568
85267,126499
106228,182051
246378,211136
250784,223756
187701,162597
246372,211130
246374,211132
28461,46538
28461,46539
246395,211155
246379,211137
246389,211148
4851,33358
152655,149030
246375,211133
246377,211135
246390,211150
246388,211147
196187,169147
173128,152052
173128,152053
246371,211129
246392,211152
246396,211157
122104,83488
18153,50060
158018,144617
158018,144618
232413,200848
194615,165880
148226,135593
84982,61981
84982,132854
84982,132855
47461,112680
47461,112681
47461,184812
144964,122312
144964,122313
21080,203100
21080,203101
17442,32204
216459,186749
186784,161578
25559,41302
260986,226428
260986,226429
203286,173327
28057,45739
21653,187064
21653,187065
21653,187066
81121,108521
51461,52218
151964,138107
19442,35893
104022,81776
104022,81777
218125,187778
241125,206900
144353,120714
144353,120715
155964,193875
155964,193876
246393,211153
246391,211151
71014,72013
157774,144758
157774,144759
213505,224212
213505,224213
213505,224214
246397,211158
132218,134040
132218,188638
18104,151965
2942,7137
65851,70922
79448,100928
79448,100929
79448,165893
229125,196938
246383,211142
107363,144994
246386,211145
124908,104068
124908,104069
94461,192475
94461,192476
2803,121771
2803,121772
210286,179846
31343,102991
31343,102992
30094,134396
30094,134397
73920,230975
73920,230976
49793,173927
153832,144151
153832,144152
40803,189360
40803,189361
146541,127368
249125,217846
157874,144984
157874,144985
254125,220138
254125,220139
12803,62723
12803,62724
246385,211144
68479,54757
246387,211146
64729,212546
246402,211163
140866,115451
246384,211143
246398,213098
110415,71574
220152,201963
220152,201964
246400,211162
171964,149970
3219,8321
3219,76033
170964,149025
170964,149026
157773,144639
157773,144640
256887,223042
246394,211154
125461,105114
125461,105115
6896,16311
6896,16312
6896,16313
6896,16314
110851,70740
9896,23490
9896,23491
253125,219551
58830,120525
216738,217652
216738,217653
127753,90086
157836,144780
157836,144781
23917,149004
23917,149646
23917,149647
43721,123920
134430,100861
134430,201812
20219,59764
228963,196706
191713,164300
122520,85306
4942,11907
4942,11908
157988,144732
157988,144733
22942,181347
22942,181348
191104,181940
83538,67869
156822,171106
203353,173482
107986,158393
107986,158394
31259,48384
191964,164752
191964,164777
15942,29999
128851,91304
154443,140882
71917,91837
71917,91838
242317,227440
223338,201612
117810,127992
117810,127993
22277,126161
193964,168711
246409,211182
246409,211183
198793,169641
136411,104806
237488,203559
40942,53350
40942,53351
229964,198252
201793,176124
11226,24362
202951,172650
72803,68686
84678,228552
84678,228553
141145,113463
84985,61980
84985,132857
84985,132858
78917,59437
78917,59438
196944,167595
196944,167596
168793,191914
129803,92776
61942,112298
61942,112299
57703,190581
112920,72180
64942,155737
131942,219977
157759,144687
157759,144688
33653,221528
133792,130848
133792,130850
133792,130851
133792,130852
28355,46317
128942,92913
61219,101319
61219,101320
61219,101321
61219,101322
172803,162887
131920,94709
129851,123912
129851,123913
539,170138
539,170139
85415,61635
141498,114368
141498,114369
247113,211904
61240,57932
61240,57933
217920,187517
119985,119707
76219,58604
5344,115146
5344,230067
114942,74159
28344,46268
198278,172165
1671,20904
1671,20905
118942,194569
118942,194570
121942,84348
122942,176146
122942,176147
165412,153791
165412,153792
13671,42939
256959,223098
15421,29385
134219,137978
134219,204552
134219,204553
7671,17982
15379,54630
95118,76831
132734,117280
119161,79412
119161,86867
42344,102700
198794,169642
175803,152251
175803,152295
3559,9217
3559,9218
157871,144649
157871,144650
44896,182363
208794,178489
246219,211019
36671,94456
42516,124108
42516,124109
42516,124110
152219,219689
10846,54077
10846,54078
179974,155833
179974,155834
179974,155835
41328,219128
32848,48640
32848,212408
55896,89141
55896,89142
102896,121247
102896,121248
179242,201909
179242,201910
179252,201861
179252,201862
179253,201863
179253,201864
252803,219028
67026,101032
67026,101033
67026,101034
17548,32353
17548,32354
1803,101024
1803,101025
1803,101026
45344,112168
45344,127403
45344,127404
9671,23054
9671,23055
253708,219909
15731,135889
75671,57584
112896,71941
179246,201872
179246,201873
179251,201859
179251,201860
46344,190408
46344,190409
25770,41548
31926,48524
45671,214648
18076,115706
18076,115707
141575,172059
585,5265
585,5266
50344,117715
255803,222009
191326,163489
191326,163490
233851,201715
130896,96112
256803,223076
256803,223077
85386,134206
144896,122192
4251,122772
4251,222539
37846,161899
100671,64624
255379,221509
46443,168755
84027,67880
84027,67881
24846,40501
157800,144750
157800,144751
147942,173113
219755,196782
28922,48022
176718,153625
111744,71331
111744,71332
201896,171564
201896,171565
201896,171566
201896,187708
179474,155735
203765,174367
203765,222538
241896,207537
89488,92628
141681,218008
42379,161853
42379,161854
158300,144679
158300,144680
158326,194866
179257,201841
179257,201842
64846,164013
64846,164014
179244,201874
179244,201875
179255,201870
179255,201871
134495,101218
134495,101219
134495,101220
134495,137491
134499,101253
134499,101254
240972,206814
30754,48313
3539,208856
3539,208857
3539,208858
11765,38269
11765,200430
91846,161713
91846,161714
94846,72190
94846,72191
145989,141900
145989,141901
78942,219653
78942,219654
265453,230397
24065,39731
24065,39732
24065,39733
57021,54037
57021,54038
157996,144795
157996,144796
18721,34582
6239,14867
6239,14868
240363,206125
121786,230404
132771,157837
132771,157838
132771,157839
253713,219920
253713,219921
61936,152583
136309,194573
136309,194574
23309,39080
212817,202827
226035,219130
165344,146265
124396,129254
124396,129255
30379,47693
86545,64547
23818,39760
23818,39761
157894,144647
157894,144648
133318,98565
179239,201940
179239,201941
115846,75385
115846,75386
115846,198097
179918,201984
179918,201985
179245,201903
179245,201904
134682,120455
131643,157159
233298,215261
36815,179280
36815,179281
36815,179282
36815,179283
111090,174619
111090,174620
6354,15146
6354,15147
242718,211010
242718,211011
242718,211012
179707,155776
179707,202164
3804,34087
3804,87880
104986,110386
104986,110387
266054,230794
112964,123087
31239,48379
38321,58345
107496,203934
198036,168030
197351,186692
197351,209375
61861,60683
61861,126397
61861,126399
254334,220397
25222,41191
135734,118095
135734,118096
225388,193475
169037,221568
75798,68063
225488,193579
114035,73266
114035,81155
12718,51686
12718,51687
12718,51688
12718,51689
142773,117697
142773,185796
142773,185797
115492,146174
21718,184081
21718,184083
804,1794
804,1795
804,2256
103379,99409
103379,224965
179961,202443
179961,202444
20804,156561
36369,50476
36369,200582
36369,200583
102722,65136
102722,65137
141175,158338
22804,38836
22804,38837
22804,161471
25754,41519
38278,161261
150163,202162
150163,202163
103442,198617
229846,197979
252780,219127
252111,218199
123543,122584
123543,122585
20873,182735
20873,182736
126745,90065
126745,90066
156500,155058
27931,68255
27931,68256
260991,226438
8606,21255
17195,31851
209855,179794
193973,187333
193973,187334
193973,187335
133089,105357
133089,105358
52239,63070
186505,176789
119718,82766
260987,226435
222662,191831
120718,83795
265623,230403
179948,202169
179948,202170
160113,148572
29204,47916
29204,79072
129718,93530
52804,63198
116239,80875
7365,17440
7365,185861
4213,33090
112474,72896
76239,96313
58592,171895
59240,212409
117876,88101
117876,88102
10365,29577
10365,29578
108846,118126
203743,182562
13354,74517
260948,226335
150170,136915
150170,202171
15365,73051
11099,24734
24706,138770
136665,219454
9872,23416
27365,44457
207922,180941
207922,180942
131748,93826
22365,174721
64804,167438
64804,167439
64804,167440
79804,183872
79804,183873
79804,183874
71080,225455
71080,225456
153173,216031
26872,43803
172601,150676
172601,150677
26213,42384
176148,153517
52204,52493
63346,134998
2603,54163
2603,54164
2603,142620
2603,142621
2603,142622
2603,142623
2603,142624
2603,142625
2603,142626
2603,142627
2289,23812
2289,23813
2289,224528
263008,228525
117239,113810
117239,113811
166684,227949
19457,68141
19457,95357
176122,153490
176122,153491
260912,226266
260912,226267
127239,157856
127239,157857
3289,209118
3289,209119
116804,76649
102700,74273
102700,74274
7462,17609
7462,17610
106204,82983
8289,145021
8289,145022
8289,145023
12444,56237
12444,56238
12444,56239
84482,226413
84482,226414
131518,118659
131518,118660
131518,118661
13800,42499
13800,42500
130804,115025
35806,50146
56771,226264
56771,226265
4289,22453
4289,22454
4289,22455
4289,22456
4289,22457
4289,22458
145092,168879
145092,168880
16289,114761
16289,114762
16289,114763
16289,114764
16289,114772
253124,219461
146973,130749
84825,129104
204206,174304
95645,74275
26444,42864
156204,201220
42365,102765
42365,102766
42365,102767
6289,14979
6289,14980
86106,140796
7795,180565
7795,195590
7795,195591
7795,195592
178354,154942
776,2232
776,209340
138804,107977
86872,64646
125354,87119
35462,75980
131566,107241
131566,137259
218167,216654
31956,48531
31956,99679
118457,81046
44444,101291
44444,101292
37289,51044
37289,51045
37289,51046
86739,62295
229430,197339
138900,131441
214457,184406
214457,184407
54444,207372
54444,207373
67027,100764
67027,100765
67027,100766
66365,179653
66365,179654
66365,179655
67462,223969
153444,139757
4774,11483
4774,11484
4647,190145
78462,59166
179949,202172
179949,202173
67365,222416
170444,161715
170444,161716
171647,194808
171647,194809
6647,15799
6647,15800
96246,64127
8647,110937
8647,198073
54788,57107
54788,57108
54788,133541
78004,87250
78004,87251
13647,52624
36721,86399
36721,91101
93462,108484
49844,154370
49844,154371
49844,154372
49844,226316
55522,80540
238204,204120
238204,204121
144804,122022
14647,28374
14647,113080
17647,32515
98366,167501
98169,162774
54457,66734
163365,145112
179782,202182
179782,202183
179782,202184
166462,147377
255416,221591
255416,221592
214399,184390
214399,184391
151577,137432
151577,137433
151577,137434
234782,202727
234782,202728
234782,202729
186725,195857
265056,230263
21647,57615
21647,57616
21647,57617
179785,202186
179785,202187
179785,202188
172462,150340
172462,150341
107416,106295
107416,106296
132365,223373
230834,199507
192453,200761
211681,214835
186462,160869
118355,170392
118355,176931
179710,175502
179710,202166
115204,74434
209795,179296
209795,179297
25103,40923
134462,100990
134462,100991
134462,100993
264968,230389
245059,210114
256372,222480
91213,85462
120550,81576
120550,129621
120550,129622
203462,173772
265450,230396
265456,230401
99465,134205
93213,102495
19300,133819
118306,80021
2047,4241
19774,37018
19774,37021
19774,37022
19774,37023
19774,70134
19774,70135
19774,228430
91669,94325
200176,187893
265454,230398
97403,97425
102118,64995
102118,64996
42647,179208
42647,179209
47158,51983
165374,168358
42774,157951
253715,219923
46774,94470
51647,119418
179951,202178
179951,202179
228462,195640
77993,107727
77993,222953
103508,146909
103508,146910
20838,62979
57647,178258
6161,14663
6161,14664
62647,107904
62647,107905
231462,200315
152283,184521
152283,230409
29568,48052
243462,209488
243462,209489
100527,65424
249462,214619
105213,66591
104968,66107
104968,66108
203647,173936
218647,188612
253707,219908
90144,62839
90144,62840
234647,202562
97432,136339
85223,128762
85223,128763
118707,131526
175120,151914
23289,41140
167613,147847
107213,68994
107213,68995
107213,68996
258177,223965
256363,222494
32571,48840
32571,98905
118741,140376
90012,195824
90012,195825
255419,221594
255419,221595
125204,86637
179960,202192
179960,202193
44385,101017
44385,202851
44385,202852
115213,192735
234888,202838
234888,202839
199542,175510
199542,216203
79823,117073
5445,13196
5161,12470
5161,12471
215374,186053
148204,135571
148204,135572
136445,104962
136445,104963
136445,104964
145204,122895
38289,185294
38289,185295
254256,220222
38324,101059
38324,202711
38324,202712
27410,54110
20024,198480
172647,150688
172647,150689
168538,148024
179647,189007
145024,122427
145024,122428
253714,219922
30145,67820
30145,67821
230776,199419
159364,143616
224808,198521
145774,124215
28364,151780
1844,95534
101625,72706
234772,202710
234772,202713
213386,210842
240978,206830
234883,202825
234883,202826
75444,170326
75444,170327
117715,157928
15844,29902
15844,43769
15844,180270
81744,155848
37904,154994
37904,154995
172774,151165
9705,23112
210365,179996
141146,113470
12161,52822
231445,200296
182774,181074
234882,202823
234882,202824
186774,161601
234885,202832
234885,202833
121348,122806
47161,63878
47161,63879
234892,202843
234892,202844
234892,202845
253716,219924
11844,25745
11844,25746
18161,57049
18161,57050
218774,188747
36844,50090
229774,197858
45844,156218
45844,156219
38161,160017
261289,226826
74309,55468
229445,197372
135213,102239
53146,88678
53146,88679
145213,122924
834,3623
834,3624
44401,224307
44401,224308
123959,87441
230774,199417
253717,219925
176093,153214
128774,91059
252261,220560
252261,220561
252261,220562
252261,220563
252261,220564
200700,187432
24054,224436
24054,224437
261979,227234
165844,147041
165844,147042
200774,170730
5239,12664
5239,69125
5239,69126
175844,152364
175844,152389
7182,16997
7182,16998
7182,16999
203289,173338
203289,173339
119639,158131
229844,197977
12239,37778
123755,86259
73289,221857
73289,221858
77289,59752
77289,59753
77289,59754
210409,180088
256383,222491
74157,95158
74157,182721
94244,174954
34795,49571
218974,214616
218974,214617
154842,141332
238365,204155
203774,174380
35591,89291
38239,162237
124935,97490
19012,37647
19012,37648
74133,223130
35058,49652
35058,49653
219511,205632
219511,205633
201309,197724
245365,210296
119141,79356
49024,77259
49024,77260
178557,155240
178557,155336
256964,223102
46239,185073
46239,185074
240379,206165
240379,206166
1773,117757
1773,181904
42239,160176
42239,160177
4983,208886
4983,208887
4983,208888
57796,196670
11072,24266
11072,24267
67239,61022
175643,152214
122069,107283
122069,107284
129365,113627
78289,142231
78289,142232
78289,142233
106679,80796
31697,48483
31697,48484
31697,209512
777,1748
777,209243
152266,146414
152266,146415
147610,205428
254257,220238
198623,186361
120157,80458
120157,80459
18114,33284
4576,11020
4576,189872
4576,189873
4576,210278
5576,13470
121623,131761
161796,144510
161796,144511
104289,141537
228796,196356
228796,196357
228796,224552
24161,120297
24161,120298
24161,120299
113289,76790
102718,65094
102718,65095
5374,12998
5374,199716
118205,97378
118205,97379
24205,131546
24205,131547
28867,99700
31278,98948
68239,173318
1037,199932
1037,199933
49751,88705
247091,211865
134289,100325
48630,164208
48630,164209
48630,164210
255427,221606
134782,118815
134782,118816
6576,15631
6576,15632
2805,6731
2805,6732
2805,6733
2805,6734
6903,16328
140733,112300
8805,56890
8805,150952
8805,150953
140795,112828
250344,223819
7576,76786
7576,76787
138426,134393
206001,176260
105308,86083
7607,45075
7607,45076
6805,25542
6805,25543
206355,176798
22489,38489
144239,120469
128024,158217
12576,52655
12576,52656
11524,24954
53805,105127
53805,105128
86493,109502
138659,139637
86239,129544
9576,112398
83918,60457
32489,55802
96751,67224
22576,43481
22576,197770
22576,197771
55805,71818
23576,39214
8290,103636
8290,224759
8290,224760
8290,224761
8290,224762
252189,218350
252189,218351
37489,105959
37489,105960
9290,27213
9290,27214
9290,27215
9290,27216
145767,124201
102805,65768
102805,69945
154718,141095
23290,41141
256382,222489
256382,222490
255433,221610
255433,221611
255433,221612
104937,68474
104937,68475
146239,132528
146239,132529
22519,42148
22519,42149
128805,91144
134805,122377
256958,223095
192918,164972
192918,164973
153805,140616
37290,51048
26290,42569
135805,104004
116731,76714
145239,138354
28147,158244
51858,192640
43290,218014
43290,218015
2746,197013
2746,197014
154239,140790
61463,145794
63463,72323
244642,219827
256962,223101
23489,39143
42576,141209
42576,224676
42576,225029
45290,60182
45290,60183
45290,85987
204918,175750
50576,58080
114489,86958
70463,99797
54576,52873
18355,34061
154805,141263
171805,149744
171805,149801
68658,217426
184805,200145
11564,25024
11564,39947
11564,39948
78463,59167
81576,60009
81576,60010
231805,200743
35489,82837
49161,152467
49161,152468
95576,63720
95576,63721
64199,226437
143489,119135
96239,64105
76785,217427
35371,81753
42936,92890
188600,163073
98239,103098
98239,103099
185751,169991
101463,64851
52772,115763
107239,69122
8868,21794
108324,99083
7502,17694
120904,112014
136239,104580
123794,98395
123794,98396
123794,98397
124993,94700
124993,94701
158451,176999
176099,153256
42670,110407
127463,183365
119576,142730
119576,142731
119576,142732
191751,164381
206463,202407
206463,202408
206463,202409
14603,176213
14603,176214
28512,83107
28512,105515
75290,56834
217751,187287
95290,155158
144718,121742
252501,218739
210463,180219
210463,180220
130576,151505
18847,34807
79161,178007
229781,197865
28227,63741
36697,49748
36697,49749
255428,221607
117290,77350
117290,77351
117290,77352
10847,24478
10847,24479
10847,24480
11847,25756
11847,25757
119290,79824
239463,205115
240463,206325
38463,188615
161797,144383
161797,144384
205239,175762
205239,175763
11463,24909
11463,24910
221815,191045
24232,47451
12847,55647
12847,95108
12847,95109
185725,158870
166670,147680
15312,29289
200576,170588
216239,186484
10976,69509
10976,69510
143290,118637
143290,118638
7541,17792
7541,17793
157797,144771
157797,144772
220095,189654
12463,111616
12463,111617
207110,179063
207110,179064
99670,66514
86736,217220
86736,217221
22239,59686
22239,102396
228811,196373
134355,100582
111176,75318
256303,222382
22463,38460
172241,179642
108158,89688
47463,198016
47463,198017
47463,198018
163670,182656
778,1750
778,209076
778,209077
139463,109980
139463,109981
60155,67353
145355,123262
20164,41110
20164,41111
153463,151686
153463,151687
125576,186547
125576,186548
146290,126801
74950,68094
134560,186343
134560,186344
134560,186345
151748,138054
151748,138055
255429,221608
214937,185416
151698,138511
151726,229342
240554,206529
188576,163006
188576,163007
149290,136160
149290,136161
145739,188037
63059,181829
147044,156549
147044,156550
27207,96391
27207,96392
17104,31718
165290,145978
135797,103973
58075,72455
58075,72456
58075,72457
73847,58428
73847,58429
143082,118289
84894,126098
141158,113509
152265,139003
152265,139004
201290,171299
98644,94357
18406,81856
255430,221609
47630,61901
47630,139509
47630,139510
47630,139511
111161,70967
146250,126622
214775,189207
52513,196394
113915,94138
113915,131858
209290,178726
209290,178727
39463,181236
39463,181237
177290,153980
64538,145105
140861,112585
78199,220015
147213,132265
147213,132266
147213,132267
112555,166341
112555,166342
256384,222495
113404,131295
152955,216220
152955,216221
132161,96218
132161,96219
132161,96220
238670,204326
144746,121875
255435,221613
168213,147951
13021,46735
13021,46736
113204,72059
4164,180155
4164,180156
4164,208844
41264,58393
41264,58394
253720,219927
44137,76866
254753,220876
254753,220877
120607,89510
120607,89511
199161,177466
35573,49936
121607,82861
19867,37227
254576,220724
254576,220725
137607,157232
80944,129132
80944,129135
175604,176909
110847,70730
110847,149390
120549,81568
120549,81569
186238,160635
186238,161122
186238,161123
228290,195416
230290,198721
230290,198727
201401,191702
192919,164974
192919,164975
5906,14195
5906,208873
5906,208874
123333,110443
123333,110444
154653,141037
220074,189629
57959,231637
178076,154091
151847,137735
168827,199054
171847,149841
191497,177817
191497,177818
46965,114597
35203,60538
3897,10112
3897,10113
14753,151717
14753,151718
14753,180626
14753,198149
220085,189638
125294,86933
96887,65435
96887,65436
40897,79743
129410,95042
97964,66118
97964,66119
51447,129893
51447,132051
241902,223177
221161,213877
27496,44701
27496,44702
35250,49865
203607,173912
123955,164019
123955,164020
67897,105705
67897,105706
36465,77405
36465,77406
135897,123037
253079,226470
18671,179068
18671,179069
118690,136750
77356,59882
77356,59883
169789,154865
4984,197010
4984,197011
230847,199521
230847,211935
4986,209261
4986,209262
4986,209263
175772,152162
166161,174104
178356,154948
35862,186869
9883,23441
223161,192767
89897,103457
89897,103458
89897,103459
131897,94513
103356,65626
244512,216924
82015,100894
155436,196769
91897,194194
119221,79583
119221,79584
142897,117979
155872,147183
35798,93031
35798,93032
47465,103495
47465,103496
994,2391
112767,112016
112767,112018
220073,189628
126459,98610
253767,219988
253767,219989
20475,38251
265192,230441
204464,174664
184890,230737
123473,116871
142769,117685
142769,117686
8621,167459
23994,57457
23994,57458
23994,57459
137131,131410
8849,21772
8849,21773
8849,106918
199909,170215
122221,83607
28257,46133
28257,46134
6889,16293
6889,16294
147221,135462
75496,59117
648,1521
648,1522
143412,157749
6767,126102
6767,167570
6767,167571
6767,167572
147888,134743
13621,129966
20339,107067
29424,99002
29424,99003
246161,210870
253766,219985
134346,143645
134346,143646
134346,143647
134346,143648
132083,95893
132083,95894
132083,95895
132083,128706
246897,211714
246897,211715
253719,219926
123712,96102
123712,96103
123712,133862
114146,95071
114146,132841
249161,214147
90107,62809
90107,62810
90107,102270
37994,160310
256381,222488
38994,77568
256387,222498
17827,37034
17827,37035
254839,220911
109468,116152
19079,45650
19079,59471
1648,16608
1648,16610
1648,115944
15512,39966
169618,165531
169618,165532
245711,224028
245711,224029
245711,224030
1118,126027
1118,149445
229897,198104
52254,75796
52254,75797
135822,104064
135822,198385
3648,22183
3648,22184
3648,22185
3648,22186
3648,22187
48994,215004
149903,143213
149903,143214
149903,143215
144107,196714
259738,225488
178780,222503
1533,14238
1533,218676
256585,222664
225587,193768
38274,160030
38274,160031
39464,181135
55994,116880
69765,147063
69765,147064
69765,147065
88894,141066
88894,141067
23775,45020
23775,45021
70775,186522
168124,158080
168124,158081
13775,161917
13775,161918
13775,161919
13775,161920
125069,86983
35251,49864
45440,219986
45440,219987
174227,151670
194855,226057
106856,159060
106856,159061
218922,189028
50182,70103
50182,70104
50182,70105
50182,70106
263698,228993
263698,228994
263698,228995
136497,138806
136497,138807
136497,138808
215689,219697
8648,21334
8648,21335
56464,209739
139600,157307
139600,157308
72464,93154
72464,93155
3533,9161
9648,91785
62710,206727
62710,206728
62710,206729
3478,9051
3478,51778
3478,130376
240932,206716
65775,210026
119960,80412
119960,80413
80464,169416
80464,169417
133277,98470
133277,98471
133277,98472
133277,98473
6533,105998
62182,180983
138055,119414
93806,77159
93806,77160
25211,79157
20648,79243
20648,79244
91464,185113
136567,122362
21648,44142
21648,44143
249933,220515
249933,220516
249933,220517
113464,72435
149304,222493
72533,93664
72533,93665
72533,93666
72533,93667
17317,32035
17317,32036
7648,47245
14648,132136
200003,170241
200003,170242
218648,188616
240935,206732
10369,47519
127135,88911
26601,87492
26601,96247
26601,96248
93533,182563
91775,178639
14719,28496
128476,228383
128476,228384
191588,164041
1035,199230
1035,200284
135927,116873
193261,170633
3021,7588
240464,206326
4062,10520
4062,10521
143182,118436
143182,184115
130114,163405
83583,144934
127533,93518
146631,142165
146631,142166
146631,142167
5209,12589
5209,121857
46719,138686
1833,5137
1833,5138
49719,161678
76719,58749
191464,163803
77803,139155
80719,181508
80719,181509
61977,196920
61977,196921
153775,140483
186464,160871
118528,203039
48648,185728
48648,185729
134727,121619
246218,210936
18616,34359
18616,34360
44585,59445
50648,83462
172775,151170
42354,162120
42354,162121
141879,115228
154004,186557
186785,161579
212775,188539
212775,188540
128648,116344
128648,116345
128675,90818
191785,164419
191785,164420
242775,208601
240652,218531
249775,215256
249775,215257
6220,14816
6220,14818
6220,87913
74365,83938
122719,113988
122719,113989
21464,45186
21464,45187
145648,136269
128484,90584
17833,32804
17833,32805
17833,32806
230182,198596
191719,164310
191719,164311
103350,96774
132907,124267
18475,34039
242648,208480
204719,175359
142869,117931
244573,230440
203648,173937
203648,206881
226011,230450
226011,230451
165547,146853
127697,89033
22918,92449
22918,92450
259779,225409
259797,225468
254840,220912
259773,225396
43884,216742
43884,216743
34360,49404
11595,25089
11595,25090
9469,116187
154862,141358
99994,161436
99994,161437
206317,176494
206317,228702
67729,216744
67729,216745
7021,16606
7021,16607
204785,175455
208546,222691
208546,222692
196213,167175
196213,167176
93694,76846
93694,76847
218785,188782
141527,128998
141527,128999
167807,147919
123994,85516
85539,60675
178258,154654
17021,31582
89367,73306
89367,73307
8021,18858
8021,18859
21220,62619
142816,152083
142816,152084
61693,199109
61693,220379
12021,111778
65159,111811
224785,217448
161862,144414
161862,144415
223462,229380
223462,229381
250155,215565
250155,219061
215682,209344
22021,217196
26717,43457
264089,229909
264089,229910
24785,85284
1806,15971
1806,15972
3806,9869
3806,9870
3806,9871
3806,9872
27021,44065
48613,180506
178175,154456
178175,154457
150241,137023
150241,192104
32021,139684
4773,11478
4773,11479
4773,11480
4773,11481
4773,11482
141221,113709
99409,196694
154074,176831
152055,162949
85297,81085
85297,128659
221538,190765
31785,48497
264320,229574
253721,219928
221539,190766
48413,173873
48413,173874
39986,51311
39986,51312
39986,95813
92273,87743
92273,87744
164785,202862
4806,11575
4806,11576
253763,219982
11806,118964
11806,118965
253727,219937
44979,105912
44979,105913
44979,105914
44979,105915
11469,100012
254793,220881
18806,57412
47806,60838
156961,156885
259821,225450
1747,33349
1747,101949
112491,154143
